1	.0056991031922898295	0
2	.7078651685393258	0
3	.4820558263181214	0
4	.07137139380743493	0
5	.08235658062076788	0
6	.11064820889647026	0
7	.12490915410623438	0
8	.11615168114275339	0
9	.15291247869276436	0
10	.17379224313903383	0
11	.20421744257876112	0
12	.12016722197774565	0
13	.23808246371757386	0
14	.27811247644576553	0
15	.31793293923829824	0
16	.31619700431581615	0
17	.3970616804273919	0
18	.49234993194724735	0
19	.48973896994199334	0
20	.46291205721309636	0
21	.6385866242816971	0
22	.6469088457162124	0
23	.6054843488342135	0
24	.6860472235260505	0
25	.7673753959296611	0
26	.9153343647928485	0
27	.9598071234902638	0
28	.8669931271477663	0
29	.9982598422682717	0
30	1.041643976523265	0
31	1.1346380265916203	0
32	1.0391050191493651	0
33	1.389809371102797	0
34	1.2687204353497687	0
35	1.3582128099173554	0
36	1.2736576089676224	0
37	1.2354220518762815	0
38	1.4979128975854292	0
39	1.5361716421043794	0
40	1.4020815054609261	0
41	1.6625435343189126	0
42	1.6820250339141227	0
43	1.778985868963452	0
44	1.6910606719532169	0
45	1.789103483174496	0
46	1.7700161846456972	0
47	1.873517400100783	0
48	1.8380179153609977	0
49	1.9558402498626335	0
50	2.0473679827286877	0
51	2.0207789891423094	0
52	1.9700650408693658	0
53	2.1568698323769935	0
54	2.0985683448479056	0
55	2.282272656197646	0
56	2.0261404151811004	0
57	2.0399761627963775	0
58	2.239576854142766	0
59	2.2797560109851105	0
60	1.9697806053234785	0
61	2.3849141275010335	0
62	2.2013633197333067	0
63	2.2706984921988735	0
64	2.247668648914814	0
65	2.4648092397726638	0
66	2.3834778344885996	0
67	2.39984263055452	0
68	2.2689856313569137	0
69	2.4893426821570532	0
70	1.9992068433447927	0
71	2.5462663974217	0
72	2.2106347308130254	0
73	2.5199453640945433	0
74	2.4484226089388823	0
75	2.6450730855548237	0
76	2.4996219563345767	0
77	2.5912802634733034	0
78	2.5622549044736185	0
79	2.300858724988738	0
80	2.544308141423662	0
81	2.692401599762439	0
82	2.4263045425795755	0
83	2.6919420523207767	0
84	2.625110862607489	0
85	2.4108669119907513	0
86	2.6372894075720974	0
87	2.6210544056349874	0
88	2.464985105670421	0
89	2.7957937660389134	0
90	2.4137499577288555	0
91	2.5866055612539625	0
92	2.6211423242638734	0
93	2.6769912276665653	0
94	2.5737438210534522	0
95	2.776992527886306	0
96	2.676095142027736	0
